pickup_spot,dropoff_spot,min_dep_time
141893,47730,66179
108464,93730,66181
80778,90439,66182
17442,7882,66192
102174,732,66193
111182,17069,66195
24791,129468,66199
65162,87688,66199
24034,155150,66201
128132,151204,66205
12394,117307,66211
116081,33532,66221
20418,27017,66228
89249,109730,66231
152286,119823,66232
46389,23982,66238
137677,143590,66245
91107,48627,66246
149843,126741,66249
82381,127515,66253
92740,148186,66258
48812,2036,66267
99900,87641,66272
116003,25583,66277
48273,89805,66281
35180,732,66282
101559,127992,66292
58415,36384,66296
124868,143746,66309
138255,151943,66316
102485,145821,66316
71220,51203,66317
87649,128058,66320
85560,77944,66321
54818,1386,66326
147536,135048,66327
60763,134872,66330
10299,88991,66332
132174,88846,66333
58716,28816,66336
129092,76457,66340
130002,121650,66342
160517,152328,66347
23714,57705,66349
70909,58810,66352
58509,3147,66376
58509,69214,66376
18197,115652,66378
30316,132389,66388
2887,49270,66389
8164,108224,66389
142386,128547,66390
46605,115767,66390
157398,5035,66393
48865,38263,66395
45825,141874,66398
27674,22458,66403
26649,142092,66416
133336,91043,66417
148050,142121,66418
110620,113251,66424
129134,120955,66428
126262,137512,66429
147027,89238,66431
64128,140096,66435
2476,80028,66437
7331,160547,66437
123827,89074,66437
153824,53343,66439
110688,73613,66443
23597,9491,66447
48273,11618,66447
20733,94120,66448
26287,86644,66454
7823,40395,66458
138893,66789,66459
1831,85776,66461
149685,137779,66464
18950,108222,66464
79239,100428,66474
68422,33554,66474
132599,64262,66475
98624,67730,66476
137378,147217,66480
5245,124516,66480
92237,141895,66480
18562,5650,66481
42086,48275,66483
19306,139062,66483
106664,81474,66489
91265,69143,66490
148069,84745,66492
16172,126759,66495
19229,98806,66495
121565,85458,66503
117790,33945,66505
81982,122689,66511
3103,102589,66511
24114,10295,66512
143537,78952,66516
38596,492,66528
63908,143746,66531
103724,1378,66541
154470,145734,66545
84436,115451,66545
45094,111843,66551
23686,53071,66562
6164,23387,66562
134367,65310,66563
13470,25423,66564
6242,66865,66564
121273,3246,66575
68331,149329,66578
66525,126690,66582
138523,142168,66586
19133,149329,66590
34572,103494,66591
23587,80132,66594
128547,112520,66595
4291,67211,66595
75125,137773,66596
66521,9945,66598
95599,29227,66598
97027,159103,66599
48370,144358,66600
89418,25703,66604
117709,92692,66605
148986,73818,66608
18952,132391,66619
8079,8667,66629
39427,45756,66632
116384,60261,66638
66847,3211,66639
148484,6238,66642
22512,77949,66644
43322,137673,66647
101156,43689,66651
159205,10229,66651
106519,86302,66657
1802,93659,66659
8317,142668,66678
81050,131016,66685
21394,9619,66686
104248,5761,66691
11508,11286,66694
57353,53105,66697
35354,144330,66706
51418,87319,66706
77471,116441,66707
104710,8054,66709
15469,88413,66709
2804,112968,66723
73539,49164,66729
43612,80834,66738
149548,47745,66740
37141,53071,66743
72288,52186,66744
124881,33642,66747
150015,36981,66749
2086,75603,66753
94885,142870,66757
143744,148145,66760
135022,155239,66771
48907,111346,66771
38739,46730,66772
99639,19563,66776
112714,47017,66779
3553,55233,66780
138829,102819,66790
113830,134555,66797
83774,54316,66804
122623,76153,66805
130469,107294,66811
160840,7533,66811
146903,77246,66818
97149,125076,66825
138006,120086,66826
24585,128746,66843
118083,105197,66849
59304,84301,66852
122627,74124,66853
79210,43130,66861
58423,21458,66863
12156,109682,66866
54870,2882,66878
67407,43840,66889
86320,93086,66895
40287,138049,66896
47469,86644,66903
87218,59076,66903
98234,56667,66913
94559,13192,66918
107785,91746,66929
124516,17242,66930
35154,27020,66935
85386,72456,66948
77447,149700,66952
103913,79289,66956
43547,27340,66962
67852,52737,66962
77630,51131,66981
12737,83289,66992
136370,31540,66996
102269,121946,67000
66071,26086,67002
101565,24398,67010
88956,9187,67019
118262,20201,67020
141946,4901,67022
26289,98790,67034
7882,80279,67036
67946,63251,67036
123744,146992,67038
28012,104699,67040
33945,90464,67043
96935,144900,67044
112913,158796,67046
24916,86026,67047
76079,3187,67055
109648,28850,67060
138540,52667,67060
53981,1524,67065
38040,84675,67067
135864,134872,67070
154601,148880,67071
133551,97358,67083
140026,117182,67087
111801,122958,67093
156271,143032,67094
130289,67840,67097
114020,70897,67100
143201,95158,67100
122618,5666,67103
76783,138098,67103
112350,114589,67104
15370,138118,67104
52795,147289,67114
33987,84809,67118
110534,63947,67119
29712,35109,67119
150781,93659,67129
34742,35965,67136
126690,134929,67142
74963,152390,67143
81682,81563,67154
121400,102340,67154
33091,51583,67159
8059,77161,67166
66782,53434,67166
100414,16772,67166
58509,88861,67168
58509,105675,67168
112179,15047,67172
112986,47623,67177
101050,102314,67188
99701,2175,67199
7586,15460,67200
90122,81353,67201
61300,138383,67204
18839,95168,67210
93619,159124,67227
38524,140121,67234
131854,148563,67241
106117,129134,67241
32232,51637,67244
67824,126759,67251
108407,107657,67252
128078,155051,67253
126810,57062,67255
55366,154408,67255
117707,31246,67257
5983,140592,67261
363,160790,67267
104226,16109,67267
154972,119296,67269
129975,116466,67270
116167,20220,67274
26156,2887,67276
121665,80931,67276
122327,101139,67281
49066,17999,67283
110509,53429,67288
69764,105197,67293
53115,6936,67298
154009,128483,67302
142187,115168,67308
68690,159741,67309
82411,77916,67309
79255,132723,67312
21396,76899,67316
154462,15406,67319
59935,25962,67323
134528,11616,67326
136118,35946,67326
136633,85195,67328
118809,8238,67331
52604,11062,67336
87099,99496,67337
106863,123805,67338
3211,20871,67340
143620,139416,67340
45334,147027,67348
92221,57122,67350
151227,72378,67350
24441,147084,67351
78190,15019,67354
82803,41695,67355
116214,83768,67356
99049,125775,67358
119294,90085,67363
30233,151350,67364
124729,25962,67365
67730,98624,67366
125927,53825,67370
137678,67454,67370
96327,5652,67370
9489,90122,67378
143348,150562,67381
56055,139497,67385
160493,84757,67387
37250,104105,67387
23565,122511,67392
118256,68103,67394
58903,18872,67401
108342,125450,67401
38768,37022,67401
48265,34464,67403
141431,101629,67410
5822,134929,67411
38016,96489,67424
35697,101079,67428
33601,74306,67433
152276,151040,67434
5559,142842,67435
15198,18884,67450
3205,72816,67450
93646,9352,67457
28702,113623,67458
140143,14605,67462
102617,77478,67462
47119,141895,67463
148898,91256,67467
2068,9826,67470
100896,150731,67472
12195,143396,67473
76928,21515,67480
37315,62932,67483
128800,100515,67486
118560,93357,67488
85782,81336,67490
8847,90083,67490
17242,33560,67495
32753,47623,67496
127709,112027,67513
102314,151060,67514
108973,115767,67515
159239,132167,67520
151565,43231,67522
141908,137223,67530
47960,139432,67532
129975,9686,67540
77954,140724,67543
86571,147443,67545
41721,78952,67552
159422,93309,67554
150368,140227,67562
14915,86274,67563
57687,142423,67564
20825,10561,67568
83961,68656,67569
114776,95974,67570
114776,74367,67570
52417,98111,67581
29606,146341,67584
97356,57705,67590
119168,155051,67592
129784,26376,67602
136046,117065,67621
3084,104242,67623
72918,117184,67626
154988,134503,67626
97141,156268,67626
60716,141935,67635
51239,155268,67637
35548,68108,67645
27345,16916,67651
106017,19282,67653
43101,90188,67656
140194,159408,67658
145540,57705,67659
38331,85547,67666
97268,151796,67672
41884,149030,67674
118264,157261,67676
38263,3705,67677
38263,13730,67677
11274,156527,67685
58509,119376,67687
145734,86962,67688
149098,135822,67693
108468,87702,67698
68267,160118,67702
98779,22550,67702
88635,109646,67703
46014,137147,67713
57705,62942,67713
57705,102449,67713
91688,103789,67722
118215,73935,67728
45737,53845,67730
68801,51731,67731
138490,51731,67731
155940,129414,67732
492,730,67743
120345,66140,67751
14526,55960,67764
21544,38263,67767
141078,142021,67785
469,105849,67791
76287,27674,67792
127917,42494,67795
137685,123744,67798
61431,73455,67799
136681,108241,67803
76327,117307,67805
50267,1980,67819
18618,55502,67823
137882,84669,67823
110538,88956,67824
9380,131528,67829
74304,159416,67831
137783,41266,67832
112593,155051,67834
126042,26997,67839
149700,72876,67840
120523,121619,67856
25888,74409,67858
85159,112211,67859
84719,40549,67867
145421,38785,67870
152010,88248,67873
79978,152390,67876
121066,138887,67879
7414,5770,67880
26991,153675,67881
87441,89545,67890
91554,16333,67901
44686,110291,67904
2175,33951,67910
124010,140773,67911
6112,120068,67917
155634,86541,67920
108380,28270,67920
46632,57705,67922
82900,47063,67924
14704,149700,67925
126471,61140,67925
6507,146406,67929
145687,96777,67934
1641,138930,67935
111807,141895,67937
11091,122478,67939
142706,3209,67941
59043,95723,67941
155134,53071,67947
104786,21517,67969
4297,66816,67975
76437,80094,67976
156745,51175,67978
156321,35695,67982
39174,119210,67989
60433,34311,67990
73339,153116,67991
89988,51668,67999
37528,99869,68001
119984,56352,68002
29460,83794,68004
29188,112013,68006
85886,14570,68007
86583,156353,68008
104396,53341,68009
27815,59761,68012
91890,75209,68014
54023,35690,68018
99977,136857,68019
34715,89562,68024
34715,158958,68024
154188,29397,68026
33965,112156,68028
38333,137751,68031
77246,36902,68031
118395,60583,68035
92170,129550,68048
91714,29379,68057
89238,732,68058
16121,106159,68061
38319,43538,68061
98467,28483,68062
13840,5532,68075
93640,143096,68076
49164,73539,68078
108831,23613,68079
24322,122006,68079
101285,106873,68080
93617,154831,68095
30865,34198,68096
129763,18419,68105
73512,81982,68106
29705,69756,68106
83768,95435,68114
31999,157349,68120
59298,120063,68121
55103,80638,68122
50976,75024,68123
4362,73999,68130
154502,26506,68136
109646,111180,68138
109646,34900,68138
25620,141895,68149
46576,4256,68150
154645,102287,68151
64262,35170,68151
97067,16038,68152
149359,3000,68154
12595,159847,68170
55347,16022,68182
85434,93414,68182
93086,97104,68213
119489,13110,68213
150751,86258,68214
50993,87532,68215
118393,130936,68216
86922,159205,68217
138136,95806,68218
58320,45839,68220
100323,102397,68220
24585,71489,68223
113896,125771,68223
154962,68103,68224
148028,39128,68229
91487,136108,68229
81709,37714,68230
11042,142964,68232
68100,35548,68232
152145,19925,68237
19563,96839,68241
7398,9323,68243
35044,41752,68250
33273,108344,68268
12537,1059,68268
94120,46640,68279
23937,47336,68281
104226,73241,68285
138385,76094,68290
38382,21062,68305
117930,56038,68306
102734,51559,68308
65370,23690,68310
69562,53825,68321
67076,68684,68328
15469,118186,68329
132369,115677,68340
66246,147059,68352
133520,117377,68354
86026,118997,68357
66128,138930,68361
147189,148549,68364
120387,86789,68364
18281,122707,68365
135500,128123,68368
147289,58806,68368
159215,49066,68371
133392,16151,68372
23682,104914,68374
8236,136037,68375
66013,109742,68383
153159,53598,68389
158240,123744,68391
61397,53944,68396
73571,40395,68403
2080,1744,68403
33929,47029,68404
42173,156201,68405
50938,71605,68407
56075,68424,68408
823,124719,68417
113932,55696,68429
150771,2299,68442
80931,107899,68443
86778,34033,68443
89454,144140,68444
101478,36771,68445
53343,16697,68449
65237,74275,68453
61916,139062,68459
120557,82510,68466
20847,17069,68467
30813,34330,68475
45905,88715,68481
100964,129552,68485
127515,111803,68496
91688,23545,68498
119823,120523,68504
151587,21589,68508
6936,53115,68508
138383,85197,68513
152602,114000,68520
57705,60641,68523
85395,126028,68524
86516,25962,68527
136463,41217,68536
179,78623,68537
128078,40046,68539
3211,58836,68540
17691,138423,68545
15764,147059,68549
54031,101961,68553
14305,156230,68555
107187,97085,68564
141546,80340,68566
104885,144644,68568
128724,20860,68571
95727,94511,68576
147525,37153,68579
25977,155239,68584
108188,39213,68585
115679,12594,68588
37153,35969,68596
43959,38263,68598
42495,150345,68605
140566,104784,68608
149385,106015,68609
146345,13646,68610
29714,1590,68611
39443,119823,68613
12229,40141,68617
90464,77436,68634
132914,81139,68636
76884,49624,68641
4756,105087,68642
87952,32825,68643
120260,140096,68650
152739,54093,68655
23613,131609,68656
126741,36141,68662
20855,105026,68665
68495,119284,68672
99879,149313,68691
82676,107390,68693
78952,102379,68696
55737,126386,68699
53465,16245,68713
17983,7882,68720
14909,78433,68726
35200,90569,68731
137235,41266,68733
149329,92391,68734
137744,128547,68736
129134,14576,68740
10299,131279,68741
30680,14978,68746
114542,86754,68750
53823,114019,68758
76232,145683,68760
51645,95182,68761
122797,157458,68761
109795,55219,68763
111851,149426,68765
111442,138130,68765
72892,85578,68767
102498,155036,68770
81366,80980,68774
155742,68597,68778
2175,8831,68792
3653,129975,68795
19384,153223,68802
125707,72711,68824
27674,12682,68833
117976,100829,68837
31538,160065,68838
72907,69161,68841
19262,78975,68841
83014,80394,68846
14024,47554,68849
41792,37137,68856
79445,23166,68858
23742,38255,68865
52311,120068,68866
148617,18115,68867
8435,117617,68873
22708,84682,68878
103664,156331,68880
107302,14982,68881
93623,117307,68887
26403,49723,68890
158032,87980,68893
156271,38018,68894
140977,14439,68900
76222,78623,68903
5035,12401,68911
97368,147238,68915
147358,147059,68918
78367,145353,68920
110938,21744,68923
59579,8910,68930
149016,125154,68931
47680,85616,68939
157183,118351,68945
81096,125925,68950
31720,122056,68950
94065,83597,68952
117786,145475,68952
81081,155667,68959
147536,22183,68961
66041,42779,68966
95437,87565,68968
64976,53845,68971
109242,157991,68971
157458,123744,68972
155628,57705,68973
24034,144024,68975
49000,132910,68976
58509,16926,68977
60716,35455,68978
147027,79052,68981
45452,147536,68984
49241,91191,68987
114589,93019,68996
160118,68267,68997
137673,43322,68997
91523,30918,68998
121204,104242,68998
74467,66422,68999
46605,14978,69001
139886,142272,69002
155051,122482,69002
109249,109170,69009
151587,11590,69010
142021,133990,69011
16345,89046,69012
8770,141895,69015
121999,79874,69022
147002,95542,69024
39490,79294,69028
128550,82571,69030
36518,85513,69037
36981,95800,69038
154138,24068,69038
22711,130155,69044
44354,42476,69045
61401,16900,69049
53419,90475,69051
18380,63682,69055
147293,82828,69056
153354,80134,69057
131016,77422,69057
121946,57468,69057
4362,16329,69059
37276,148880,69071
24036,75505,69072
154298,100692,69073
79229,142517,69085
1386,154899,69086
153895,154636,69086
72503,21151,69088
34426,36981,69089
94810,121722,69089
37545,133211,69092
131346,138316,69092
57354,113277,69104
121650,11086,69113
136030,53856,69121
73408,72880,69130
76810,81461,69135
125400,138162,69141
80354,147015,69142
149730,60863,69147
96333,1115,69151
20103,40767,69164
71705,67295,69166
19282,160382,69168
68824,989,69169
37650,58509,69171
56222,159205,69177
36981,75842,69182
3635,46014,69183
73860,83851,69184
8734,128290,69189
106491,48471,69196
49707,3211,69200
95649,120599,69204
9211,72503,69205
104422,121561,69206
15309,160645,69223
146806,12263,69232
117864,109646,69239
2887,56102,69239
84458,29758,69245
40395,98725,69251
95215,54535,69254
128179,123152,69260
160460,66870,69266
156947,84793,69270
19225,111180,69272
45764,89116,69275
109206,7864,69279
75842,59146,69281
24445,41117,69282
158345,16965,69295
128643,20674,69307
3951,128435,69307
116478,129975,69308
134675,56081,69312
13468,20806,69313
68218,159822,69330
116433,78834,69332
27347,153801,69332
24585,46767,69333
93685,25813,69336
148728,66263,69336
36981,95800,69338
94696,104638,69340
135354,159276,69344
23387,83041,69346
9211,145620,69351
70099,8596,69356
14349,33324,69356
13192,78744,69360
69756,132622,69364
49066,70273,69365
141633,133201,69374
160495,151679,69379
84643,79248,69380
148429,134872,69384
79691,149333,69386
76305,45094,69386
90383,148050,69388
14601,109409,69401
125782,103523,69406
42644,13015,69408
111375,105027,69420
62324,94605,69420
140701,39457,69423
15072,20564,69427
42792,55214,69429
81197,87412,69448
108348,121375,69449
6802,88801,69455
49716,95613,69455
116378,10338,69456
142188,151548,69457
74503,16121,69462
109242,26295,69465
159408,56210,69476
86831,123939,69490
133382,57705,69490
7116,91741,69493
130425,19386,69494
112783,62261,69496
53346,46014,69497
153116,73339,69500
125775,122245,69504
41573,67213,69508
117818,6463,69508
27606,116610,69509
37179,59116,69509
13192,140789,69510
114873,23006,69513
136710,157168,69519
18745,67476,69521
112056,12401,69531
37385,108985,69532
128852,2887,69535
92916,624,69537
7554,107785,69540
72974,43613,69546
152002,47623,69553
138806,12967,69553
116608,62072,69554
49456,27363,69556
94570,136736,69565
6643,85022,69567
106801,26762,69577
136396,136448,69578
76457,157995,69603
140157,20235,69616
40076,22285,69616
50403,7632,69620
5642,56454,69624
142964,91746,69625
19629,21458,69631
75842,20958,69631
110687,84747,69634
139779,105694,69642
90531,68103,69644
36462,15076,69646
154869,20446,69647
58317,31840,69658
36900,79229,69665
36384,81404,69666
81563,81682,69667
53048,74753,69675
67175,95137,69677
394,85507,69683
80763,10410,69696
104123,46165,69700
41754,14715,69709
26145,108171,69711
95844,18417,69713
38785,145421,69718
25578,33642,69720
101177,132965,69726
103211,30880,69727
87396,30220,69731
28816,80580,69734
34715,150640,69734
23881,3278,69736
3211,113694,69740
111123,46014,69745
87047,124253,69750
80638,55103,69754
28301,154810,69763
104470,58817,69769
105756,108130,69769
103015,41527,69773
121171,38772,69773
118205,2494,69775
54782,140978,69779
36981,17965,69782
58895,45302,69788
23607,101489,69789
66953,96630,69793
139888,155721,69800
111349,17677,69805
81043,40966,69808
122936,79515,69809
13192,24068,69810
83942,149927,69814
41886,73404,69816
151548,6166,69824
61449,35453,69830
120466,92221,69833
35439,23523,69835
14939,155,69840
147042,65162,69841
15047,46843,69847
110807,117670,69851
35605,89176,69854
68436,116765,69862
144358,54287,69862
5739,86260,69871
126627,120068,69876
61443,111884,69877
44010,141230,69878
154452,151681,69880
33346,86273,69881
130028,107522,69895
125569,97104,69895
64257,77658,69900
96489,10802,69900
18045,148519,69914
22640,118541,69914
29920,45306,69923
24785,55321,69926
45306,138633,69928
159257,118205,69930
128834,32718,69934
31246,134285,69936
127717,155348,69947
129254,76576,69949
60728,94214,69952
48406,147397,69955
140488,126232,69956
114776,38758,69970
58509,98663,69976
58509,3147,69976
4901,138170,69981
22170,86272,69987
2577,5709,69992
153223,8689,69993
128132,65919,69997
138618,13507,70008
54682,150767,70010
145865,49315,70010
21727,147184,70019
33901,157210,70022
132774,95776,70024
77678,110430,70025
89485,8147,70030
93857,75604,70034
86252,35912,70034
37153,127410,70038
77550,142613,70039
100129,9660,70044
85513,146994,70045
123841,31544,70053
138953,129088,70057
146893,26899,70062
79639,160440,70063
145382,136728,70068
46622,120293,70069
49871,26504,70074
6916,147367,70075
81990,159627,70075
112243,13255,70078
22170,38353,70089
103936,25962,70092
72816,79554,70102
44224,145505,70104
76153,29206,70108
137751,152681,70112
363,37664,70117
18585,151498,70117
24898,30651,70124
54316,55214,70133
280,16752,70134
87641,19241,70134
5019,9007,70135
112748,138132,70136
24867,141895,70142
84647,17845,70143
14251,106181,70145
86399,87647,70145
119210,15105,70146
71629,9627,70149
49786,36129,70149
26506,154456,70151
9009,148679,70164
11263,154413,70168
53432,79229,70172
119296,86897,70173
65555,159975,70182
47623,15441,70189
111574,38074,70193
123677,51396,70196
112988,149700,70199
79238,15460,70202
91504,138523,70202
158562,9241,70210
46753,22769,70215
33864,102314,70222
136718,78173,70233
41886,53071,70238
74493,96777,70241
124530,46133,70243
113090,77379,70245
13485,43800,70245
18032,21277,70250
141782,76916,70259
100079,15260,70264
7929,78169,70266
55631,28290,70268
37320,93888,70270
102271,24585,70271
137420,160580,70273
10229,147536,70274
84809,133032,70275
23608,119089,70277
46574,15745,70280
70370,136028,70286
34464,132382,70287
145932,128047,70298
17965,36981,70299
91694,38331,70302
102369,64277,70303
152328,37494,70311
12237,41266,70315
3311,19724,70316
127837,129808,70325
5629,66610,70339
143746,26498,70344
159975,85207,70348
154831,93617,70349
47063,141269,70366
105026,20845,70367
141401,140322,70385
114022,66389,70392
149313,10187,70395
135281,137327,70399
5629,63774,70405
18419,12263,70412
83772,47982,70416
9619,21394,70416
34715,109478,70424
153003,41727,70427
29762,122186,70430
130947,57581,70439
55219,109795,70445
15777,53516,70460
47919,50927,70460
16121,127727,70461
151503,53071,70466
142683,81652,70474
38973,157140,70482
123919,469,70484
148050,90003,70498
24791,49305,70498
58521,126459,70503
131635,101393,70506
2921,111532,70508
119403,144360,70513
46622,138054,70514
132914,147093,70517
35528,32149,70519
86577,21570,70524
14909,14180,70526
121205,44252,70528
55696,139311,70535
42779,112107,70536
17144,87632,70537
85507,146042,70551
142668,24475,70551
41971,59614,70555
160490,53071,70557
110083,149700,70568
91558,141246,70569
46821,28290,70586
11571,33142,70595
59923,104710,70597
6112,16117,70597
81461,48977,70599
74359,12164,70600
147178,132316,70601
117182,124794,70605
153841,150786,70610
77476,138826,70613
92391,139920,70624
152328,76153,70629
7882,31574,70636
99549,123409,70643
96878,96807,70659
158585,46632,70666
45229,28265,70670
107899,83495,70672
76208,35249,70678
142315,140295,70682
5462,154514,70685
101698,149341,70698
102366,81961,70701
66843,67025,70710
71120,65438,70713
81547,144181,70716
159224,55605,70724
64257,117735,70732
7302,143922,70732
112156,33965,70734
147238,129513,70736
89394,17625,70741
116765,106829,70749
3219,32328,70754
104048,145562,70762
58509,122843,70765
117621,59549,70766
55867,18228,70769
35965,101077,70777
129975,116418,70780
129975,116466,70780
118215,107983,70787
123744,110402,70788
104041,5642,70789
19618,80130,70792
11907,82429,70797
33560,65084,70801
5770,135354,70807
110511,68846,70820
112968,46823,70820
149590,4011,70824
38263,75388,70827
36981,125139,70838
125313,30683,70839
36172,134687,70848
24883,91805,70848
76795,24683,70850
102666,147077,70851
48108,989,70857
126782,29762,70861
151114,35898,70863
28299,53693,70868
44374,89522,70868
20220,52453,70877
93246,23548,70883
157772,65982,70886
9009,89545,70890
31952,118196,70894
53705,55248,70894
78369,57122,70897
44094,7304,70909
142687,129892,70912
31472,64366,70915
31038,109930,70922
96630,148172,70922
126469,112623,70924
38045,30328,70925
90071,144022,70926
133789,75902,70927
30865,73641,70928
121339,85711,70928
139244,26506,70933
127109,71573,70935
159975,90173,70948
28270,60365,70952
43689,133656,70953
70094,151904,70960
32855,49115,70960
129550,31831,70962
98725,84458,70972
109646,98557,70976
137996,101790,70979
115168,109646,70988
149491,51639,70990
159051,42474,70992
39132,52955,70994
47173,106946,70997
159741,104710,71004
13192,38257,71010
101961,63809,71021
1980,43443,71025
104599,110141,71027
103480,12040,71031
107787,114020,71032
15397,119823,71033
103203,131923,71033
112623,20542,71035
11528,27017,71038
90553,3347,71041
43231,146992,71044
36518,78021,71051
110892,81425,71057
16121,105139,71061
158881,22081,71063
43575,114148,71064
130936,121403,71066
114037,7132,71075
101285,87532,71080
56102,78623,71086
130287,121247,71088
3358,156120,71090
2233,14978,71094
134606,56296,71098
138385,77388,71099
125780,113232,71100
128446,90603,71104
40141,110333,71104
142888,11657,71109
121393,54709,71112
122566,118553,71114
86322,67275,71115
101977,121293,71115
34783,66837,71115
137497,51201,71122
119210,122707,71127
155300,144839,71127
1744,85612,71128
69112,126281,71128
109066,138827,71135
71965,127693,71138
66140,117943,71158
83997,49620,71162
135247,30195,71162
83410,160382,71164
31814,27674,71166
119526,137487,71167
114776,48028,71170
105690,155669,71172
151563,130936,71178
153969,122238,71179
135122,20733,71180
117178,38263,71184
33886,9929,71186
33642,25578,71187
81048,94752,71188
120086,139205,71188
104715,53348,71195
93685,115910,71196
128132,102389,71197
67103,113070,71205
26899,96027,71205
40536,78116,71206
160653,57352,71211
55859,18649,71213
116392,129975,71216
91754,54868,71228
49175,55567,71230
37666,27674,71231
147027,53697,71232
91315,122770,71234
137967,97085,71239
3246,120147,71246
35039,82750,71246
155738,136728,71247
106201,142860,71249
54658,65172,71252
13255,13192,71259
15441,47623,71263
19855,52516,71268
88415,30651,71268
126232,140488,71269
86287,86088,71269
126537,112789,71272
5604,124289,71277
38263,118089,71277
143779,36981,71283
30465,122370,71283
24585,43269,71283
132108,78884,71286
85458,90890,71290
156271,38018,71294
145475,137996,71295
104200,50667,71297
5997,16151,71303
136514,149888,71305
43635,19639,71314
90139,40417,71316
67076,11590,71320
68180,68752,71325
33560,10759,71327
87914,35946,71332
90083,68103,71334
131718,45394,71338
70233,17864,71349
26506,78351,71351
138490,135622,71353
56836,144749,71355
138993,146992,71356
95723,85022,71360
155051,16974,71366
45839,58320,71367
43917,79598,71371
120107,5137,71375
27783,52592,71379
139212,51731,71380
151681,85857,71381
33588,140513,71382
10802,78391,71383
16115,22597,71384
5492,49843,71389
117321,111996,71397
150429,138002,71399
24585,33518,71409
86260,53378,71418
2173,34102,71419
153114,124889,71421
90101,63768,71422
68694,732,71425
155170,97550,71430
9346,7882,71433
114830,80325,71437
122188,78623,71442
101079,112419,71446
150896,44670,71449
36709,128078,71453
29389,160493,71459
127549,15433,71463
13646,75323,71465
60906,108673,71469
135988,28029,71469
102677,58535,71477
90122,111950,71478
16089,39168,71478
84301,24585,71482
76873,126438,71482
39791,9011,71483
27017,89768,71484
121365,24536,71486
72021,109074,71492
121561,104422,71493
129552,100964,71495
27557,148110,71500
53235,103406,71505
44400,2084,71506
125486,143848,71513
55793,24930,71519
144900,154460,71534
151350,95509,71536
72967,21675,71537
104242,26268,71537
30254,109930,71539
11086,77489,71541
19724,3311,71551
149341,34809,71556
124721,147055,71560
154534,91741,71561
67733,110518,71562
38741,124889,71567
121706,38144,71572
136728,16760,71579
107839,18566,71579
156331,97628,71581
86287,88671,71583
5107,33214,71589
129975,39608,71590
137077,62673,71591
79797,77658,71592
121970,90071,71595
73241,104226,71598
152774,17989,71604
138383,1245,71604
39471,143559,71607
15260,100079,71610
21850,44152,71625
9011,101702,71629
103553,85022,71633
95511,72854,71635
26498,59963,71636
39822,56768,71641
123091,104621,71649
104256,1115,71650
149076,141226,71653
1592,142330,71655
96795,8829,71659
129592,27672,71660
19204,20326,71665
5749,68355,71669
75584,14740,71680
107294,142027,71693
51239,21521,71694
117276,117223,71695
72050,92938,71699
14450,45923,71699
159795,75957,71702
139983,111991,71707
140096,131390,71709
9534,65237,71719
21744,102805,71728
36137,80820,71728
135046,56005,71729
119823,28187,71732
86754,114542,71737
52076,90118,71744
28290,88667,71746
66865,54432,71760
38255,25962,71761
97143,145942,71761
93888,79978,71766
55161,107633,71769
129088,100690,71769
5532,150501,71770
149408,42701,71779
73756,140695,71781
67971,137757,71784
7469,96381,71784
160645,134187,71787
122318,16370,71789
45725,116989,71790
129808,85395,71801
37387,119298,71802
149927,71307,71811
156826,101800,71816
119139,138827,71820
95554,97270,71823
37301,72816,71826
18417,75959,71830
71769,113807,71841
125907,141400,71841
17157,129733,71854
1491,24098,71855
13581,57246,71856
43130,85507,71856
26291,151422,71861
18568,26506,71865
46089,83455,71866
108130,58677,71867
109249,10885,71870
50878,45306,71872
99481,68315,71878
149855,76453,71882
86316,152436,71885
72405,72421,71886
20201,2299,71893
103320,84635,71894
107390,61579,71895
19614,63273,71898
10187,136084,71912
154636,152709,71912
43613,138002,71913
151308,1857,71918
67840,122207,71923
119480,62613,71937
9007,135084,71938
76153,34744,71938
144022,94833,71942
86720,114776,71951
103088,159533,71956
8626,119982,71972
86789,37516,71974
22593,102003,71989
122511,5375,71997
95776,132774,72003
115908,60192,72003
112968,47623,72009
6238,105648,72009
31720,82571,72011
109206,28702,72011
158879,85458,72019
23982,9471,72021
38263,44063,72027
135658,66565,72029
129714,149333,72033
98790,102403,72040
5834,9945,72042
138383,5361,72043
114015,118395,72046
65237,102640,72053
109682,12156,72064
147334,54250,72067
99985,35431,72071
24459,143535,72077
300,112716,72086
11062,104601,72088
24722,68103,72089
86680,110428,72096
142131,151725,72099
30302,1386,72102
139899,160796,72103
140397,43590,72106
77499,139759,72107
83001,1553,72107
130362,7502,72108
144022,123744,72120
135261,90092,72123
137673,81772,72127
126457,72919,72128
57685,41534,72133
46638,134872,72145
8665,58999,72150
77012,101809,72156
154922,137773,72158
43215,141895,72160
22019,37177,72162
17158,124618,72165
44670,56724,72165
83495,121665,72166
66389,98222,72172
126252,11076,72175
90173,136430,72179
118675,68650,72181
126386,74738,72181
117377,41429,72183
154717,104462,72190
20680,10299,72193
70031,117082,72193
94212,34809,72205
13192,60038,72210
13192,128256,72210
50759,19325,72221
109646,113056,72224
99575,104256,72232
107522,130028,72233
7864,56242,72239
119750,20056,72243
38524,77476,72245
152982,65104,72246
8577,152127,72259
142668,150842,72260
158796,20538,72262
