pickup_spot,dropoff_spot,min_dep_time
51983,154686,61390
145734,18042,61391
75371,33868,61391
154615,40569,61391
67189,24271,61391
131058,122421,61391
149956,45386,61391
4660,104980,61392
159276,154636,61392
74808,25381,61392
58570,56316,61392
47685,56308,61392
142253,40628,61393
22500,121475,61393
110833,31729,61393
92437,67351,61393
29638,63618,61394
7502,76844,61394
90406,36511,61395
91983,103641,61396
40357,145621,61396
115342,18419,61396
88098,25423,61397
120786,74647,61398
43122,48032,61398
37258,130431,61399
41905,12737,61399
125320,150015,61399
3480,144826,61400
35507,90092,61400
102986,51518,61400
122622,132369,61401
57153,133599,61401
150737,120842,61401
108414,9038,61402
140751,95196,61402
21997,57468,61402
149333,89986,61402
10337,119823,61402
64401,147536,61403
153843,15469,61403
62275,65440,61403
157183,83455,61404
69170,33699,61404
22812,70058,61404
1330,6659,61404
128132,151193,61405
28040,10753,61405
154956,160105,61405
60885,5527,61405
137692,109646,61406
96237,24585,61406
36712,82967,61406
25574,96238,61406
90748,32036,61407
125509,11954,61407
52865,12020,61407
57122,58115,61408
104717,2034,61408
38333,107537,61408
66263,122556,61408
13192,38255,61410
137166,92012,61411
55631,68103,61411
104714,2887,61412
107118,61225,61413
145365,108961,61413
136839,132725,61413
22828,58509,61414
147236,58509,61414
118186,40592,61414
18901,67211,61414
22063,160553,61415
155468,91311,61416
38758,68889,61416
3335,84193,61416
90927,67824,61416
159122,150992,61417
53071,37399,61418
92799,2697,61419
160828,10035,61419
19803,28519,61419
68487,45306,61420
93501,154254,61420
157616,41717,61420
98723,66851,61420
111260,146398,61420
144173,154645,61420
89053,81353,61421
15460,56637,61421
101961,29854,61421
38016,129134,61421
18699,111124,61422
22687,70325,61422
114029,148050,61423
23164,27674,61423
148499,27756,61423
2476,2634,61423
24652,129687,61424
55455,106865,61424
34715,108017,61424
71565,151535,61424
108011,34715,61424
66853,98922,61425
159444,118582,61426
60225,109652,61426
36075,5035,61426
63947,15975,61427
52902,77010,61428
40727,121765,61428
95136,137904,61428
123185,17047,61428
25562,123717,61429
118395,46640,61429
81982,5465,61429
136210,122075,61430
125415,8793,61430
87049,732,61431
35921,8764,61431
55629,80820,61432
107626,65298,61432
126490,126488,61432
2109,85230,61432
24102,114037,61432
54146,20524,61432
81663,6176,61433
154494,33148,61433
33953,53825,61434
99422,13533,61434
99076,128864,61434
19618,102403,61435
60375,615,61435
39710,113945,61435
107934,71081,61436
3377,2977,61436
152332,148639,61436
127133,150345,61436
5100,136701,61436
85509,85426,61436
92587,45306,61437
144987,9380,61437
6294,85507,61438
117844,36148,61439
8315,47422,61439
30434,61197,61439
85008,59016,61440
32558,36886,61440
23535,5465,61441
28816,55451,61441
100337,148050,61441
77334,104171,61442
5035,70576,61442
125446,98590,61442
143428,87147,61443
61815,28282,61443
89265,41147,61443
82329,35168,61443
24904,125398,61443
71813,124616,61444
51777,33206,61444
21992,75801,61444
141976,132571,61445
56081,142519,61445
1592,154516,61446
27168,18966,61446
23204,13015,61447
142423,160553,61447
103568,88366,61448
113265,1386,61448
32568,102555,61448
147185,87808,61448
107354,30483,61448
1433,135082,61448
71651,83633,61449
103664,7867,61449
104099,42000,61449
40441,16893,61449
68526,120407,61449
60863,110081,61450
151126,159655,61450
17837,92965,61451
101606,94821,61451
47198,104158,61451
34661,3006,61451
66567,88759,61452
140578,138010,61452
149353,53845,61453
138002,135283,61453
104260,84678,61453
4330,55435,61453
123742,151393,61454
85200,3211,61454
18288,82967,61454
112966,81239,61455
98058,66921,61455
45318,86095,61455
56892,129975,61455
117976,76899,61456
53901,9038,61456
68684,83872,61456
68738,135345,61456
19238,80820,61457
34744,89593,61459
129640,78967,61459
158881,76849,61459
20958,76899,61459
29617,87621,61459
89989,90475,61459
16902,45308,61460
84348,12288,61461
36321,58808,61461
6732,18339,61462
57352,105998,61462
90404,67436,61462
139946,30207,61462
6122,6359,61462
410,30125,61462
121202,82937,61463
143195,89786,61463
141998,81014,61463
29592,66963,61463
95929,118869,61463
100155,141295,61464
129143,54987,61464
28816,1021,61464
147395,147178,61465
91754,113829,61465
121221,6662,61465
8424,51594,61465
130818,68822,61465
128744,24585,61466
135337,41971,61466
30654,29604,61467
152328,133324,61467
135692,24709,61467
127811,127759,61468
104879,1386,61469
111801,141895,61469
79110,149700,61469
30794,40171,61469
142414,64020,61469
70876,129235,61470
115286,43706,61470
62235,3094,61471
24623,36749,61471
104111,72282,61472
12474,7548,61473
129303,150102,61474
90428,65758,61474
64887,66206,61475
18145,27030,61476
50127,19618,61477
108512,91741,61479
152196,85248,61479
125783,93659,61480
151260,1395,61480
140504,7482,61480
95627,33893,61481
87195,128983,61483
84687,94427,61483
85327,34917,61484
149791,93619,61484
86080,133576,61485
8236,66865,61486
158715,5859,61486
66138,147536,61486
101645,90446,61486
139159,141895,61487
151126,147027,61487
118106,87049,61487
122472,41969,61488
58535,77670,61488
24176,17069,61489
79067,113945,61489
101756,59416,61489
1532,34715,61490
34742,28511,61490
125575,34145,61490
40251,81547,61490
132882,117788,61490
92391,13015,61491
147027,87047,61491
147027,8020,61491
147027,118196,61491
98778,46454,61491
70826,149408,61492
56641,106336,61492
1491,97239,61493
139459,91688,61493
45136,27674,61494
96325,111815,61494
144168,13015,61494
73588,33477,61494
104826,159150,61494
102708,120464,61495
38785,138136,61495
160679,75211,61495
151041,113002,61495
70099,21729,61496
120021,155616,61496
110333,74365,61497
87966,137159,61497
109247,7328,61498
25270,52489,61498
76390,13478,61499
38729,77071,61500
86754,2975,61500
108506,57637,61500
133852,126471,61500
111124,101285,61500
114397,140096,61501
57705,84295,61503
57705,97420,61503
62261,27168,61503
101777,134929,61504
108003,114825,61504
137440,44422,61504
45706,147178,61505
136855,72945,61505
114674,156787,61506
14252,44224,61506
118103,119823,61507
61333,18703,61507
7548,24637,61508
140096,49654,61509
136264,91741,61509
75106,33949,61509
5422,30414,61510
5935,137659,61510
132406,117307,61511
63316,109646,61512
53825,23597,61512
155136,148154,61512
138692,52196,61512
74058,143130,61513
18045,114133,61514
26626,81094,61514
63682,126299,61514
88715,141633,61515
22894,57705,61516
119359,53845,61517
130515,14837,61517
130936,90227,61517
129570,21737,61517
51563,76997,61517
56683,15469,61517
82793,105197,61518
53474,85614,61518
54189,47680,61518
97243,9137,61518
58294,36350,61518
137805,45434,61518
129807,43215,61518
81340,109646,61518
732,104912,61519
12884,46580,61519
123152,154514,61519
139064,27926,61520
35812,10753,61520
34955,79093,61520
62329,138570,61521
26838,38915,61521
104583,39718,61521
132035,60626,61522
1965,121204,61522
91050,65162,61523
5181,156394,61523
143728,5439,61523
65237,119304,61523
21891,136878,61523
65859,8468,61523
17972,65454,61525
103192,72890,61525
107839,27017,61526
91582,51243,61526
73880,149527,61527
72961,99053,61528
73589,89463,61529
112419,112048,61529
8976,130264,61529
85896,55079,61529
154299,91958,61530
83554,54262,61531
26115,72829,61532
16343,52983,61532
125469,154188,61533
78129,22170,61533
90003,149618,61534
107306,57705,61534
20547,81461,61534
118300,59053,61534
61420,154534,61534
48326,58285,61534
29959,29659,61534
90499,84747,61535
112046,127603,61535
60890,17866,61535
26989,131124,61535
72709,154281,61535
53845,158864,61536
28109,5631,61536
121649,102061,61537
10299,148864,61538
12160,18952,61538
85312,34850,61538
97239,21572,61538
10410,31888,61539
1730,78842,61540
80094,142659,61540
77244,156005,61540
138124,86644,61541
56574,48228,61541
40441,58515,61541
76067,13934,61541
76040,8435,61542
78365,89454,61542
90749,157991,61542
27674,119433,61543
27674,131817,61543
27674,65696,61543
14444,143926,61543
3699,56947,61543
57852,118262,61543
27756,87418,61544
67343,152847,61544
13960,148495,61545
104226,76017,61545
101340,40948,61546
91593,140659,61547
154942,123683,61547
47290,5336,61547
76192,154950,61547
146205,15469,61548
85194,110089,61548
16963,25006,61548
35170,85392,61549
17321,116934,61549
88437,127551,61549
12092,63618,61550
117723,95804,61550
27017,11286,61551
131130,58597,61551
74487,12263,61552
27938,95466,61552
46133,123827,61552
83540,97763,61552
90441,104161,61553
94601,93659,61554
32036,75000,61555
151665,50626,61555
152196,72204,61555
87537,13300,61555
128732,21515,61556
158013,111755,61556
151567,107118,61556
107930,33103,61557
44260,144152,61557
469,67025,61557
38761,92330,61558
97403,57705,61558
141895,12058,61559
6342,57113,61559
114509,128547,61559
35931,95804,61559
28044,83754,61559
100535,13814,61559
25939,115725,61559
11653,91746,61560
91718,104258,61560
138153,99871,61560
22360,137771,61560
102236,86579,61561
35527,19587,61561
73833,45980,61562
157257,35372,61562
42677,79969,61563
81055,153841,61563
37185,154015,61563
106219,79524,61563
108472,12401,61564
140513,3976,61564
43846,53455,61564
24485,53845,61565
49066,42135,61565
43650,6164,61565
61166,66865,61566
25816,65372,61566
125964,61815,61566
18047,143983,61566
91504,88295,61567
156195,17743,61567
107309,46478,61567
7548,96202,61568
154152,36137,61568
19016,11375,61568
90281,65894,61568
56081,97502,61568
56069,106867,61569
98653,51753,61569
126741,98937,61569
114776,149050,61570
114776,45915,61570
134775,22589,61571
37185,112243,61571
13470,92587,61571
96521,149408,61572
19657,15403,61572
47980,69143,61572
107909,83867,61574
34872,60082,61574
2086,69594,61574
66263,103829,61574
9483,17069,61575
43846,96582,61575
68458,88277,61576
133059,3539,61577
5865,41589,61577
18459,126612,61577
82805,109433,61578
152897,34744,61578
150116,130617,61578
90543,7649,61578
149341,17545,61578
84747,142117,61578
160060,111991,61579
103616,42350,61579
152004,150781,61579
113056,27280,61579
54165,24793,61579
92066,98002,61580
60000,116372,61580
143093,60579,61581
109930,28083,61582
74164,82161,61583
78194,139958,61583
43612,46149,61583
33097,27410,61583
53741,91334,61583
84661,159975,61584
55648,68103,61584
123340,114700,61584
38712,12386,61584
85111,132307,61584
9739,86644,61585
90896,37775,61586
51201,6342,61586
35280,65162,61587
88121,153677,61588
75707,47049,61588
112698,6359,61588
126327,86895,61589
24221,148050,61589
41540,94605,61589
13004,16748,61590
135981,36934,61590
30259,117731,61590
68414,40344,61591
69745,119778,61591
119455,47539,61592
137080,132403,61592
57929,1386,61593
79949,27674,61594
37141,68882,61594
31697,101649,61595
39723,149945,61595
25687,85346,61595
62163,25860,61596
146025,103938,61596
67240,150013,61596
67321,110448,61597
138170,26834,61597
22291,134872,61598
93049,136361,61598
144376,120272,61598
106142,54535,61599
148992,160580,61599
97053,96447,61600
147350,905,61600
39838,24783,61600
119522,55202,61601
40800,5465,61601
33214,27674,61601
33601,136864,61601
159585,59872,61601
42693,32517,61601
46130,15447,61601
127370,80814,61601
142235,38371,61602
78165,86023,61602
1748,96238,61603
124536,19687,61604
9633,92182,61605
26126,91256,61606
52528,126761,61606
80495,145683,61606
155647,27557,61607
33607,90354,61607
142086,141870,61607
136585,49758,61608
21990,112109,61609
67351,126267,61609
107509,27172,61609
36008,119823,61610
89264,13255,61610
6995,149408,61611
47995,145593,61611
122999,78623,61611
100827,34039,61611
134067,16327,61612
54535,106142,61612
84755,114019,61613
130262,22520,61613
39251,56113,61613
34964,99853,61613
95804,86179,61613
100418,128812,61613
25966,77678,61614
21923,138175,61614
123782,43492,61614
71997,142253,61614
55758,86338,61615
109177,130535,61615
9929,30854,61615
134819,37315,61616
12915,46110,61616
122508,14406,61617
79892,15165,61617
5240,96979,61617
96193,31617,61617
128547,114525,61618
78013,110552,61618
52834,35105,61618
69288,96720,61618
34431,55472,61619
75193,108380,61619
126598,65237,61619
141459,72838,61619
33167,24585,61621
28105,96703,61621
56673,36421,61621
2784,41374,61622
10830,114776,61623
12251,39949,61623
34848,122052,61623
21060,11988,61623
4330,26506,61625
10345,150382,61625
21347,119363,61626
37276,149700,61626
18382,102642,61626
140659,85281,61626
33574,11100,61626
65190,82937,61628
41121,80599,61628
140846,105829,61629
105899,123286,61629
43617,14304,61629
66798,107871,61629
147027,151236,61631
155010,60124,61631
125517,76437,61631
9757,18656,61633
41266,30857,61634
44358,132882,61634
73409,149408,61634
128196,140293,61635
150742,115386,61635
92411,18159,61635
78927,73455,61635
65536,17069,61636
75207,24639,61636
72829,74487,61637
78872,2107,61637
144163,66795,61638
66422,25475,61638
59416,154590,61638
144146,41266,61640
26403,66865,61640
42611,127298,61640
22605,91754,61640
63658,24412,61641
96549,20727,61641
7184,122236,61641
155004,147059,61642
159264,118582,61642
66367,147070,61642
108460,147645,61642
146504,107252,61644
103608,52880,61644
77951,98111,61645
109245,91355,61645
69456,45812,61645
88681,16835,61645
78019,41907,61645
66843,139946,61645
66136,732,61645
11074,47216,61646
107439,38785,61646
17845,149802,61647
82730,79843,61648
25102,156878,61648
8891,75349,61649
102455,126878,61649
33957,81137,61649
144749,78156,61649
84931,143085,61649
92221,108925,61650
34783,140709,61650
50362,33151,61650
1590,148715,61650
55079,129687,61651
152196,27674,61651
1592,129468,61652
106249,105812,61652
116652,105237,61652
100147,119823,61653
98344,10082,61653
134673,142272,61654
259,88681,61654
95723,86644,61654
129414,23232,61655
160592,88358,61655
114715,146989,61655
51528,11926,61655
93888,119053,61656
153153,9211,61656
109617,51227,61656
99155,151531,61657
149714,121257,61657
98123,74808,61657
129472,150724,61657
88096,74032,61658
107783,125249,61658
46610,68790,61659
146768,26498,61659
102809,108865,61660
62216,16947,61661
18390,67399,61662
97268,151796,61662
147355,53071,61663
33540,72503,61664
122793,15123,61664
56011,36006,61664
129225,86314,61664
2028,125968,61664
121787,149927,61665
112978,59556,61665
153509,135297,61666
100980,88712,61667
96902,363,61667
126766,103457,61668
35332,5516,61669
160545,102240,61669
123919,36981,61669
29490,152332,61669
114023,105342,61670
114023,6238,61670
114023,105163,61670
56192,16889,61670
99141,22926,61670
54165,146986,61671
103480,35548,61671
17166,53474,61672
145218,135506,61672
2034,15469,61673
146205,469,61673
78157,62632,61674
138310,24695,61674
55235,88808,61675
138243,32009,61675
92359,98571,61675
90851,86318,61675
42021,160580,61676
66783,91355,61677
1735,129468,61677
38263,48649,61677
149495,123001,61677
38263,15497,61677
38263,13730,61677
65153,10,61679
27660,27674,61679
122521,144028,61679
54187,156723,61679
11086,25962,61679
109646,8391,61679
54283,99222,61680
123852,40047,61680
127951,50293,61680
85757,103320,61680
18948,115441,61680
27958,54148,61680
107535,158879,61681
58670,142170,61682
26172,149381,61682
121787,72888,61682
137742,18135,61682
86258,32121,61683
155010,11074,61684
2086,112249,61685
100223,157152,61685
53739,100420,61686
12569,3729,61686
34844,58478,61686
58509,51145,61687
58509,160579,61687
86150,99549,61687
56646,15469,61688
140659,125758,61688
33230,26506,61689
22170,38343,61689
105047,102555,61689
128957,107626,61689
85783,33140,61690
29353,152390,61691
8030,107392,61691
149297,152802,61691
72149,128547,61692
74363,86644,61693
20201,158240,61693
100601,149700,61693
50713,49858,61693
18045,28301,61694
110412,123744,61694
56846,923,61694
86322,19691,61695
19907,35340,61695
46279,97781,61695
16699,142814,61696
23719,119474,61697
111833,67510,61697
53955,23355,61698
153249,3211,61699
117631,1982,61699
29223,63618,61699
54222,53449,61699
46133,9187,61699
77339,27557,61699
115735,18045,61699
48269,109646,61700
61686,10322,61700
112451,2952,61700
11192,126277,61700
129594,5642,61701
121337,114962,61702
33558,33169,61703
158367,85768,61703
152887,25962,61704
70214,120799,61704
62826,82943,61705
138051,158314,61706
110440,73641,61706
14022,107503,61706
117198,38263,61707
158554,27674,61707
48264,78122,61707
5767,97085,61707
87365,140096,61708
76153,12380,61708
41886,24731,61708
146806,18849,61708
7445,21663,61708
11858,83455,61709
8421,109228,61709
2912,11259,61710
24795,17069,61711
154146,29327,61711
22679,139830,61711
68611,144166,61712
110723,139958,61712
22170,5359,61713
80053,49965,61713
12033,10153,61713
122214,136862,61714
52271,14978,61714
109946,115908,61714
22182,15975,61715
21574,128746,61715
145611,65758,61715
25104,48471,61715
49115,68454,61716
152236,56100,61716
24964,159313,61716
78915,56310,61717
140977,139758,61717
20783,49519,61717
152040,62934,61718
34340,149840,61718
36139,115036,61718
14698,108229,61719
147042,6184,61719
45802,83174,61719
16947,34637,61719
39484,124002,61719
142330,109646,61720
160492,77485,61720
61903,149414,61720
109914,141895,61720
92301,8920,61721
146806,71683,61721
102409,29614,61722
15995,97085,61722
80386,80773,61722
144164,154989,61722
94079,67407,61722
44456,25096,61723
125782,136487,61723
139983,68702,61723
157697,31331,61723
54854,101285,61724
54432,12263,61724
15460,49413,61724
35900,60524,61724
83677,112054,61724
41152,126187,61724
112004,57829,61726
150027,6359,61726
44784,149408,61726
21243,732,61727
75029,67238,61727
76916,157406,61728
102805,152494,61728
24863,49624,61729
159771,68637,61729
43227,62207,61731
75401,128194,61731
142668,97622,61731
121517,65160,61732
62239,6661,61732
150079,140096,61733
30125,122288,61733
151234,47173,61733
82015,149888,61734
42324,143216,61734
33182,33546,61734
114802,70643,61734
103237,21162,61734
125780,15469,61736
112744,66865,61736
67716,134872,61737
77818,132168,61737
1639,129468,61737
62247,99575,61737
24171,75902,61737
139702,13015,61738
110424,56038,61738
148050,147519,61738
7867,24892,61738
31595,58296,61738
91570,11567,61739
78355,68978,61740
105057,101698,61740
35396,34950,61740
70245,117739,61741
5654,1471,61741
77224,98069,61742
71627,100165,61742
14951,15397,61742
7865,1115,61742
65478,151681,61742
23230,31723,61742
93530,151548,61743
149833,118582,61743
33214,132846,61743
90354,20578,61743
129816,35734,61744
87363,59387,61744
102736,76849,61746
17571,145544,61746
93853,112004,61747
44374,84647,61747
23999,24284,61748
117786,147052,61748
59279,82937,61750
145063,3211,61751
108416,67824,61751
61723,50347,61751
93659,93638,61752
4232,74173,61752
37022,158796,61752
67942,36957,61753
81940,59706,61754
88755,81583,61754
128879,138928,61754
118360,155036,61755
71541,87057,61756
76327,63618,61756
93755,84252,61756
89872,41266,61757
113808,89562,61758
52254,110534,61758
38371,13015,61759
54117,160828,61759
108923,134872,61759
38666,27674,61760
58124,100180,61761
62372,73028,61761
85733,95935,61762
88068,78028,61763
2034,156394,61763
91286,129468,61763
31036,18872,61764
69114,57705,61764
151150,3729,61764
85477,135241,61764
51647,124889,61765
10315,132914,61765
29614,110846,61766
155051,103506,61766
80233,56336,61766
59507,7944,61766
154950,128592,61766
86835,33522,61766
146517,2086,61767
126036,88996,61767
82528,57573,61767
44684,44680,61768
124479,3189,61770
118644,91191,61771
154013,116414,61771
21055,66816,61772
89849,151221,61772
107783,66865,61772
136717,103657,61772
125185,147535,61772
37775,45201,61772
57705,158520,61773
7823,334,61773
52254,115453,61773
118811,102805,61774
141442,10410,61774
14992,49733,61774
108416,48106,61775
124042,120517,61775
8054,59148,61776
35439,73882,61776
49321,87208,61776
35317,44339,61776
103303,151681,61777
86901,33847,61777
46677,36645,61778
107626,151172,61778
115441,17069,61779
89851,15422,61779
86919,103148,61779
157168,62900,61779
96673,58509,61780
44712,3006,61780
160645,154202,61780
129528,41998,61780
102452,57705,61781
134555,145683,61781
63823,97011,61781
136658,120107,61781
47652,25962,61782
28177,149791,61782
40078,82674,61782
15922,17972,61782
132870,106165,61783
52258,125495,61783
40932,28167,61784
54485,62403,61784
77413,139944,61784
76909,142236,61784
158314,138051,61785
81139,140554,61785
138523,57108,61786
58509,103643,61786
58509,160550,61786
73571,103027,61786
86021,134647,61786
63165,72503,61787
11655,135279,61787
42077,56038,61788
58509,97272,61788
155004,79969,61788
117146,50880,61788
13470,29188,61789
19133,92168,61790
53129,91256,61790
57735,144644,61790
146301,86571,61791
152177,23164,61791
75649,79969,61792
80795,38772,61792
157997,55637,61792
11270,11359,61792
54340,84735,61792
35984,122554,61792
65390,78623,61792
65762,25874,61793
52573,41709,61794
91238,121517,61794
112746,84737,61795
104030,47623,61797
66567,139058,61797
80999,7455,61797
87396,121196,61798
129377,134929,61798
54504,97730,61798
7864,42500,61799
104725,75285,61799
108866,102589,61799
145511,155217,61799
80778,27815,61800
139759,15448,61801
54342,80640,61801
35097,104673,61802
68479,150102,61803
46628,136163,61803
73953,11616,61804
75840,30203,61804
54535,156271,61805
152675,45212,61805
128162,118675,61805
27355,113630,61805
117788,130645,61805
7285,104185,61805
10597,13192,61806
55447,101285,61806
120092,159276,61807
136436,68032,61807
140218,135971,61808
116782,5989,61808
33230,4334,61809
159416,96967,61809
84031,130713,61809
157416,45322,61810
2122,86211,61810
76153,34742,61810
104519,23232,61810
85453,109930,61811
78925,34921,61812
128864,90736,61812
104038,65237,61813
80845,134544,61813
113644,109930,61813
31678,30685,61813
17741,129004,61814
26774,32995,61814
104252,1994,61814
106913,39494,61814
30686,63626,61815
82498,120142,61815
132174,36518,61815
1980,98487,61815
77681,53474,61815
142815,63802,61815
155041,93270,61815
68106,121635,61816
8920,48254,61816
7455,124879,61817
134142,23554,61817
98071,103476,61817
96833,104392,61818
93634,22131,61819
1788,105659,61819
102115,63618,61820
47982,158315,61820
20118,45222,61821
128961,125859,61821
7649,92152,61822
47554,160790,61823
43918,91788,61823
130265,138828,61823
92095,112982,61824
96503,106456,61824
157231,151266,61824
70792,115168,61825
8941,122554,61825
19561,57705,61826
34568,69173,61826
96665,85774,61826
37385,92182,61827
78747,140096,61828
88850,133142,61828
36767,69439,61828
1641,152390,61828
80883,147084,61829
122245,155096,61829
135690,65237,61829
38357,46775,61829
2930,142272,61830
85153,85744,61831
8553,52573,61831
122006,59235,61832
142338,73398,61833
89165,35686,61833
111180,17069,61834
132231,150347,61834
32790,68454,61835
134650,107785,61835
31709,10464,61836
25495,55635,61836
46802,27017,61837
12418,46279,61837
68880,27442,61837
89881,41028,61837
111349,112056,61838
132669,127143,61838
36981,95800,61838
138308,135112,61838
106326,28818,61840
5332,152278,61840
28515,38263,61841
122623,48635,61842
151991,1386,61842
5035,16947,61843
130269,154254,61843
35546,141870,61843
91491,97005,61843
29600,25284,61844
80495,112850,61844
72077,83455,61845
124806,110333,61845
114020,63618,61845
74693,156980,61845
20201,126888,61846
65162,87686,61846
133339,41374,61846
84436,120310,61846
142988,8044,61847
110333,56576,61848
96377,87823,61848
92469,105756,61849
104211,107781,61849
77678,122854,61849
50971,78896,61850
27017,66859,61851
134622,154551,61851
38300,16149,61851
81479,81541,61851
70903,65596,61853
136502,23525,61853
19667,33851,61853
91271,130431,61853
93848,147443,61854
96079,140129,61854
107380,149184,61854
101984,148050,61854
147178,64521,61855
116441,54264,61855
134636,91741,61856
41760,11616,61857
134644,46605,61857
58895,9888,61857
133457,123719,61858
157337,109249,61859
133336,108285,61860
72983,108653,61860
93621,77244,61860
128951,55202,61861
29278,59359,61861
79020,136033,61861
42342,94879,61861
144686,90001,61861
108689,142814,61862
31044,70646,61862
18641,18560,61862
156346,75395,61863
29619,29486,61863
86785,13296,61863
144479,126471,61863
135337,116476,61863
111436,57155,61864
28286,147052,61865
49315,119804,61866
135775,144827,61866
66033,49628,61866
24585,133990,61866
90007,138126,61866
363,93265,61867
82570,1993,61867
23607,128728,61867
54189,47410,61867
96839,129513,61868
99989,82121,61868
47061,55961,61868
159855,158888,61868
54220,77085,61868
122770,125185,61868
516,25962,61869
43637,141381,61869
133270,87123,61869
49410,90381,61869
119496,24507,61870
38323,109669,61871
35376,36516,61871
45563,76079,61871
11088,83571,61871
105183,133207,61871
37970,143319,61871
115793,101989,61871
42792,72814,61872
84688,154192,61872
133675,105245,61872
37317,12263,61872
131302,89242,61873
70728,98106,61873
147974,132369,61874
31471,151236,61874
18585,144723,61874
103386,89046,61874
751,103461,61875
69153,57705,61875
62604,149408,61876
142852,103943,61876
159607,95221,61876
33987,59076,61876
149376,70828,61877
56890,129975,61878
56999,29414,61878
149408,92178,61879
74774,21450,61879
66816,133373,61880
154690,79969,61881
153410,147004,61881
60891,149408,61883
116767,116765,61884
137317,111117,61885
49080,121946,61885
19151,38263,61886
104119,5654,61886
69520,1572,61886
64631,41610,61887
112978,104105,61887
92429,153947,61888
146587,91037,61888
159556,60716,61888
58461,29614,61889
84075,112451,61889
30084,159847,61889
8770,61165,61890
23742,147156,61890
147154,59353,61891
150834,151170,61891
104817,76184,61891
41510,46547,61891
22710,158681,61891
38785,104254,61892
8789,21281,61893
8789,119634,61893
8789,21108,61893
73641,27602,61893
31962,5445,61893
32302,27017,61894
146482,15469,61895
123725,121250,61895
141315,123054,61896
29766,41266,61897
115135,60197,61897
74808,147536,61898
130676,66865,61899
134412,138000,61899
92465,2887,61900
25436,34253,61900
84779,156236,61900
99496,117200,61901
119336,95213,61901
122511,54723,61901
80340,5445,61902
74003,28083,61902
113889,10827,61903
132725,52351,61903
36957,108287,61904
41534,138542,61904
29690,146806,61904
130650,120874,61905
117812,104353,61905
21515,10823,61906
103913,132868,61906
98302,13822,61907
75201,102387,61907
70056,125137,61907
112428,89108,61907
12697,23038,61908
123151,74363,61908
4978,24322,61909
97153,109930,61910
47460,28698,61910
18948,129468,61911
116463,129975,61911
62832,22170,61912
42615,1395,61912
48230,33142,61912
53643,34764,61913
31168,58802,61913
131346,41793,61913
116348,79976,61914
141349,79050,61914
78133,67962,61914
134792,18036,61914
87360,47216,61915
111242,48298,61915
69112,57705,61915
84921,36253,61915
89803,24585,61915
5654,85022,61916
31038,394,61916
27308,99575,61917
62364,104868,61917
72806,73032,61918
46986,117307,61918
47680,148426,61919
6843,45166,61919
34901,123986,61919
69855,97385,61920
91355,18047,61920
31180,157457,61920
48320,259,61921
147124,86143,61922
76149,24689,61922
107181,93659,61923
20719,111069,61923
69610,147175,61923
68746,157071,61924
20554,2494,61924
4260,89310,61924
76457,147369,61925
101620,123022,61925
2594,30948,61926
16519,55202,61928
124806,147406,61928
1741,123005,61928
137424,152730,61930
7807,116030,61930
68103,16746,61931
147027,123909,61931
113960,119916,61931
73408,60863,61932
159276,124618,61932
77978,77142,61932
11088,150380,61932
8974,133967,61933
72940,75125,61933
126408,90167,61934
2122,87061,61934
131820,149408,61935
32831,3211,61935
93621,84301,61935
143720,124303,61935
24865,30245,61935
76928,17442,61935
156610,122969,61936
89078,32811,61936
101961,38650,61937
143806,135057,61937
158339,57705,61938
158345,61115,61938
53469,23478,61938
123744,112475,61938
128547,122732,61939
55408,112082,61940
97143,7936,61941
66818,37399,61943
34093,143781,61943
35511,155882,61944
134024,35439,61944
137664,41744,61944
7647,138173,61944
144813,140424,61945
75244,154096,61945
142020,33276,61945
86287,88671,61945
100904,112964,61946
118970,48971,61946
140978,101077,61948
144466,76899,61948
66685,143602,61949
13525,53474,61950
55930,33237,61950
132518,104254,61950
100414,100408,61951
145928,61851,61951
2504,92221,61951
155051,16141,61952
155051,115679,61952
103590,112052,61952
86086,96329,61952
5820,64308,61952
41794,151498,61953
82571,128950,61953
113744,75373,61953
83447,22185,61954
96839,97239,61954
138006,45306,61955
1592,4342,61955
143110,71816,61955
92697,100187,61955
28122,160645,61955
91654,46133,61956
107633,75026,61956
134872,65452,61956
134872,17385,61956
3545,79289,61956
149341,33628,61956
133449,53107,61956
144451,67275,61956
149341,144669,61956
7334,149260,61956
149341,143330,61956
88708,129216,61956
66822,16117,61957
92123,18593,61957
101201,51722,61957
140958,122679,61957
99144,151410,61957
48021,42713,61958
19482,117307,61958
55480,4946,61959
51131,155350,61959
27557,44525,61960
17569,118300,61961
22487,58509,61962
29705,102397,61962
52930,123893,61962
23006,105197,61963
96724,159771,61963
95468,38785,61963
114878,22896,61963
137028,27674,61964
9057,101285,61964
85656,132178,61964
130464,126000,61964
84759,63618,61964
68436,52737,61964
118023,105197,61965
71322,53845,61965
56158,30034,61965
118395,17997,61965
114069,113553,61965
61314,140811,61966
14456,6164,61966
109115,79507,61967
155126,40430,61967
46104,25900,61968
27067,111198,61968
149863,78122,61968
36508,40830,61968
92074,79237,61969
6164,123852,61970
85520,112103,61970
75756,148531,61971
150098,113135,61971
106962,1898,61971
128278,135084,61972
26476,69462,61972
35931,34568,61973
33546,33142,61973
160667,47369,61973
58407,106622,61975
122989,84075,61976
37608,40411,61977
69007,149700,61978
118021,119478,61978
27468,43846,61978
